control_number,n_lines,n_taxa,n_class,n_species,qty_total,value_total,value_missing,taxa,country_origin,country_imp_exp,port,purpose,source,year,month,target
2009344819,1,1,1,1,26,,1,shell,ID,HK,NY,T,W,2008,12,0
2009344825,10,3,5,10,628,,1,shell,PH,CA,BN,T,W,2008,10,0
2009344844,2,1,1,1,4,,1,reptile,US,FR,NY,T,W,2008,12,0
2009344849,2,2,2,2,2,,1,bird,CA,CA,SW,H,W,2008,10,0
2009344852,1,1,1,1,2,,1,reptile,CN,GB,NY,P,C,2008,12,0
2009344855,4,1,1,2,228,,1,mammal,CA,CA,SW,H,W,2008,10,0
2009344879,3,3,2,3,2595,,1,crustacean,PH,PH,DE,T,W,2009,1,0
2009344903,1,1,1,1,24,,1,shell,CN,CN,BO,T,W,2009,1,0
2009344918,1,1,1,1,1000,,1,shell,PH,HK,NY,T,W,2009,1,0
2009344940,1,1,1,1,70,,1,shell,AU,IT,NY,T,C,2009,1,0
2009344949,1,1,1,1,6,,1,bird,CA,CA,SW,H,W,2008,10,0
2009344951,2,1,1,2,19051,,1,shell,CN,CN,LA,T,W,2009,1,0
2009344956,1,1,1,1,13971,,1,shell,IN,IN,NW,T,W,2009,1,0
2009344998,2,1,1,2,25,,1,reptile,ID,IT,NY,T,W,2008,1,0
2009345009,1,1,1,1,1,,1,mammal,CA,CA,BN,H,W,2008,9,0
2009345041,2,1,1,2,24,,1,mammal,FI,HK,AN,T,R,2008,12,0
2009345045,3,1,1,3,3,,1,mammal,CA,CA,SW,H,W,2008,10,0
2009345065,2,1,1,1,159,,1,mammal,CA,CA,SW,H,W,2008,10,0
2009345075,1,1,1,1,1,,1,mammal,CA,CA,BN,H,W,2008,8,0
2009345078,1,1,1,1,1,,1,mammal,CA,CA,BN,H,W,2008,8,0
2009345089,1,1,1,1,6054,,1,shell,CN,HK,NY,T,W,2008,12,0
2009345130,1,1,1,1,1922,,1,shell,CN,CN,CH,T,W,2008,12,0
2009345153,1,1,1,1,17088,,1,shell,CN,CN,NY,T,W,2009,1,0
2009345154,1,1,1,1,2,,1,shell,JP,HK,LA,T,W,2008,12,0
2009345167,1,1,1,1,34,,1,shell,PH,HK,LA,T,W,2008,12,0
2009345168,1,1,1,1,198,,1,insect,MY,MY,LA,S,W,2009,1,0
2009345199,4,1,1,4,4,,1,mammal,XX,XX,SE,H,W,2009,1,0
2009345215,5,1,2,5,1000,,1,shell,PH,PH,SF,T,W,2009,1,0
2009345218,2,1,1,2,320,,1,insect,PH,PH,SF,E,C,2009,1,0
2009345234,1,1,1,1,26952,,1,shell,IN,IN,LA,T,W,2009,1,0
2009345239,1,1,1,1,6,,1,shell,JP,HK,SF,T,W,2008,1,0
2009345252,2,1,2,2,3464,,1,shell,MX,MX,LO,T,W,2009,1,0
2009345260,1,1,1,1,347,,1,shell,TH,TH,LO,T,W,2009,1,0
2009345262,1,1,1,1,4,,1,shell,CN,CN,LO,T,W,2008,1,0
2009345272,2,2,2,2,531,,1,fish,XX,TH,ME,T,W,2009,1,0
2009345312,1,1,1,1,1,,1,mammal,CA,CA,BN,H,W,2008,8,0
2009345331,1,1,1,1,1,,1,mammal,CA,CA,BN,H,W,2008,8,0
2009345388,1,1,1,1,1,,1,mammal,CA,CA,BN,H,W,2008,8,0
2009345436,1,1,1,1,149500,,1,fish,IL,IL,NY,T,W,2008,7,0
2009345447,1,1,1,1,1,,1,mammal,CA,CA,NY,H,W,2008,5,0
2009345455,1,1,1,1,1,,1,mammal,CA,CA,BN,H,W,2008,9,0
2009345494,1,1,1,1,6,,1,mammal,CN,CA,CP,T,C,2008,10,0
2009345501,1,1,1,1,1,,1,mammal,CA,CA,NY,H,W,2008,5,0
2009345507,1,1,1,1,28,,1,mammal,CN,CA,CP,T,C,2008,9,0
2009345538,1,1,1,1,1,,1,mammal,CA,CA,BN,H,W,2008,5,0
2009345543,1,1,1,1,1,,1,mammal,CA,CA,BN,H,W,2008,9,0
2009345564,2,1,1,2,126,,1,mammal,XX,JP,NY,E,P,2009,1,0
2009345585,1,1,1,1,5610,,1,shell,CN,CN,HA,T,W,2008,11,0
2009345614,1,1,1,1,88,,1,shell,CN,VN,NY,T,W,2008,12,0
2009345624,7,1,1,7,7,,1,mammal,ZA,ZA,AT,H,W,2008,12,1
2009345640,12,2,2,12,252,,1,coral,AU,AU,LA,T,W,2009,1,0
2009345654,2,1,1,2,1000,,1,mammal,CN,CN,BN,T,R,2008,8,0
2009345663,2,1,1,2,2,,1,bird,CA,CA,CP,P,C,2008,10,0
2009345664,2,1,1,2,3044,,1,fish,MY,MY,NY,T,C,2008,7,0
2009345665,1,1,1,1,1,,1,mammal,CA,CA,BN,T,W,2008,6,0
2009345675,1,1,1,1,1,,1,mammal,PL,CA,BN,T,W,2008,9,0
2009345680,3,1,1,3,11,,1,mammal,GR,CA,BN,T,W,2008,9,0
2009345681,3,2,3,3,4,,1,coral,KY,KY,LO,P,W,2009,1,1
2009345694,1,1,1,1,7,,1,shell,JP,CH,DF,T,W,2009,1,0
2009345697,23,1,1,16,200,,1,insect,PH,GB,NY,E,C,2008,7,0
2009345713,2,1,1,1,4,,1,mammal,PH,FR,NY,M,C,2008,7,0
2009345716,1,1,1,1,394,,1,fish,MH,MH,HA,T,W,2008,9,0
2009345757,1,1,0,1,40,,1,shell,CN,HK,AN,T,W,2009,1,0
2009345776,1,1,1,1,1,,1,mammal,CA,CA,BN,H,W,2008,5,0
2009345785,1,1,1,1,1,,1,mammal,CA,CA,BN,H,W,2008,5,0
2009345795,1,1,1,1,1,,1,mammal,CA,CA,BN,H,W,2008,5,0
2009345830,1,1,1,1,1,,1,mammal,CA,CA,BN,H,W,2008,5,0
2009345837,1,1,1,1,162,,1,fish,MH,MH,HA,T,W,2008,9,0
2009345866,1,1,1,1,1,,1,mammal,CA,CA,BN,H,W,2008,5,0
2009345901,1,1,1,1,1,,1,mammal,CA,CA,BN,H,W,2008,5,0
2009345911,1,1,1,1,1,,1,mammal,CA,CA,BN,H,W,2008,5,0
2009345914,1,1,1,1,1,,1,mammal,CA,CA,BN,H,W,2008,5,0
2009345923,4,4,4,4,339,,1,annelid,KR,KR,LA,T,C,2009,1,0
2009345947,1,1,1,1,1,,1,mammal,CA,CA,BN,H,W,2008,5,0
2009345981,1,1,1,1,6,,1,shell,TH,TH,HA,T,W,2008,9,0
2009345991,1,1,1,1,1,,1,mammal,CA,CA,BN,H,W,2008,5,0
2009346017,1,1,1,1,1,,1,mammal,CA,CA,BN,H,W,2008,5,0
2009346020,1,1,1,1,1,,1,mammal,CA,CA,BN,H,W,2008,5,0
2009346054,1,1,1,1,48,,1,mammal,US,IN,CH,T,W,2009,1,0
2009346057,5,1,1,5,5,,1,mammal,CM,CM,DN,H,W,2008,12,0
2009346063,2,1,1,2,3,,1,mammal,ZA,ZA,DN,H,W,2008,12,0
2009346080,1,1,1,1,90,,1,mammal,US,CA,CP,T,W,2009,1,0
2009346100,2,2,2,2,106,,1,mammal,NZ,IT,NW,T,C,2009,1,0
2009346127,1,1,1,1,19232,,1,shell,CN,HK,LA,T,W,2009,1,0
2009346134,1,1,1,1,1,,1,mammal,ZW,ZW,AT,P,W,2008,12,0
2009346154,1,1,1,1,116770,,1,shell,KR,KR,AN,T,W,2009,1,0
2009346163,5,1,1,5,6,,1,mammal,XX,XX,PT,H,W,2008,12,0
2009346186,5,2,3,5,430,,1,shell,TH,TH,SE,T,W,2009,1,0
2009346210,1,1,1,1,24,,1,shell,CN,CN,LO,T,W,2009,1,0
2009346214,1,1,1,1,3,,1,bird,ZA,CA,LO,P,R,2008,12,0
2009346221,1,1,1,1,14212,,1,shell,CN,CN,LO,T,F,2009,1,0
2009346225,2,1,1,2,36,,1,shell,CN,CN,LO,T,W,2009,1,0
2009346238,8,1,1,1,22,,1,mammal,ZW,ZA,PT,P,W,2008,12,0
2009346246,3,2,2,3,4980,,1,mammal,US,KE,ME,T,W,2009,1,0
2009346271,1,1,1,1,21,,1,mammal,CA,CA,CP,T,R,2008,10,0
2009346284,2,2,1,2,1005,,1,fish,ID,ID,NY,T,W,2008,6,0
2009346299,3,1,1,3,5,,1,mammal,ZA,CA,CP,T,W,2008,9,0
2009346349,1,1,1,1,5239,,1,shell,CN,HK,NW,T,W,2009,1,0
2009346354,1,1,1,1,466,,1,mammal,US,CA,CP,T,W,2008,9,0
2009346355,2,2,1,2,1934,,1,fish,PH,PH,NY,T,W,2008,6,0
2009346368,1,1,1,1,128,,1,mammal,CN,CA,CP,T,C,2009,1,0
2009346382,8,1,2,8,1232,,1,shell,ID,ID,NW,T,W,2008,12,0
2009346385,1,1,1,1,346,,1,reptile,ID,IT,NW,T,W,2008,12,0
2009346398,1,1,1,1,50000,,1,fish,TT,TT,NY,T,C,2008,4,0
2009346424,2,2,2,2,200,,1,echinoderms,KR,KR,NY,T,W,2008,12,0
2009346455,1,1,1,1,1,,1,mammal,GB,GB,DN,H,W,2008,7,0
2009346458,4,1,1,3,4,,1,mammal,GB,GB,DN,H,W,2008,7,0
2009346462,3,1,1,3,3,,1,mammal,GB,GB,DN,H,W,2008,7,0
2009346470,2,2,1,2,2730,,1,fish,PH,PH,NY,T,W,2008,2,0
2009346476,3,1,1,3,3,,1,mammal,GB,GB,DN,H,W,2008,7,0
2009346479,4,2,2,4,41,,1,shell,BS,IT,ME,T,W,2008,12,0
2009346489,6,1,1,6,6,,1,mammal,ZA,ZA,BA,H,W,2008,12,0
2009346494,2,1,1,1,7,,1,shell,JP,JP,LA,T,C,2009,1,0
2009346496,27,1,2,26,108,,1,shell,IN,IN,ME,T,W,2008,12,1
2009346499,3,1,1,3,3,,1,mammal,ZA,ZA,BA,H,W,2008,12,0
2009346502,1,1,0,1,33,,1,shell,ID,HK,AN,T,W,2009,1,0
2009346511,15,1,1,15,679,,1,coral,ID,ID,LA,T,W,2009,1,0
2009346514,4,4,2,4,2743,,1,crustacean,PH,PH,LA,T,W,2009,1,0
2009346530,1,1,1,1,7,,1,reptile,US,CH,DF,T,W,2009,1,0
2009346538,1,1,0,1,9,,1,shell,CN,CN,AN,T,W,2009,1,0
2009346554,1,1,0,1,460,,1,shell,CN,CN,AN,T,W,2009,1,0
2009346565,1,1,0,1,13,,1,shell,ID,HK,AN,T,W,2009,1,0
2009346570,4,2,3,3,13459,,1,coral,CN,CN,MI,T,W,2009,1,0
2009346582,1,1,1,1,12,,1,shell,XX,CN,AN,T,W,2009,1,1
2009346602,2,1,1,2,9,,1,mammal,TZ,TZ,AT,T,W,2009,1,1
2009346606,1,1,1,1,161,,1,fish,MH,MH,HA,T,W,2008,10,0
2009346630,3,1,1,3,3,,1,mammal,XX,XX,SE,H,W,2008,12,0
2009346637,3,3,2,3,4110,,1,crustacean,MH,MH,LA,T,W,2009,1,0
2009346640,1,1,1,1,1,,1,mammal,ZW,ZA,HA,H,W,2008,9,0
2009346709,1,1,1,1,30,,1,reptile,CO,CO,NY,T,C,2008,3,0
2009346715,3,1,1,3,8,,1,mammal,PL,CA,BN,T,R,2008,9,0
2009346722,1,1,1,1,1,,1,mammal,ZW,ZW,AT,H,W,2008,12,0
2009346728,1,1,1,1,1,,1,mammal,CA,CA,BN,H,W,2008,9,0
2009346732,11,1,2,11,3921,,1,coral,SB,SB,LA,T,W,2009,1,0
2009346735,3,1,1,3,796,,1,shell,VN,CH,NW,T,C,2008,12,0
2009346741,1,1,1,1,1,,1,mammal,CA,CA,BN,H,W,2008,9,0
2009346747,1,1,1,1,587,,1,fish,KI,KI,HA,T,W,2008,9,0
2009346770,1,1,1,1,18824,,1,shell,TW,TW,NW,T,W,2009,1,0
2009346824,3,1,1,3,3,,1,mammal,ZW,ZA,DF,H,W,2009,1,0
2009346848,13,1,1,13,14,,1,mammal,TZ,TZ,HN,H,W,2008,12,0
2009346850,1,1,1,1,23,,1,mammal,CA,CA,BN,T,W,2009,1,0
2009346851,7,1,1,5,7,,1,mammal,ZA,ZA,HN,H,W,2008,12,0
2009346860,1,1,1,1,11,,1,fish,BR,BR,NY,T,W,2009,1,0
2009346861,1,1,1,1,19044,,1,mammal,CA,CA,SW,T,R,2009,1,0
2009346864,1,1,1,1,2524,,1,mammal,CA,CA,SW,T,R,2009,1,0
2009346895,2,1,1,1,2,,1,mammal,CA,CA,PB,H,W,2008,1,0
2009346907,1,1,1,1,1,,1,mammal,CA,CA,PB,T,W,2008,1,0
2009346932,14,1,1,13,16,,1,mammal,ZA,ZA,NY,H,W,2009,1,0
2009346937,7,1,1,7,7,,1,mammal,ZA,ZA,NY,H,W,2009,1,0
2009346939,5,1,1,5,5,,1,mammal,ZA,ZA,NY,H,W,2009,1,0
2009346944,19,2,2,18,30,,1,mammal,ZA,ZA,NY,H,W,2009,1,0
2009346946,1,1,1,1,480,,1,mammal,US,HK,SE,T,C,2009,1,0
2009346952,1,1,1,1,360,,1,mammal,FI,HK,SE,T,W,2009,1,0
2009346954,1,1,1,1,6,,1,mammal,CN,CN,PT,P,W,2009,1,1
2009346964,1,1,1,1,2,,1,fish,VN,FR,NY,T,C,2009,1,0
2009346969,2,2,2,2,98,,1,coral,MH,MH,HA,P,W,2009,1,1
2009346980,5,1,1,5,3000,,1,shell,PH,PH,LO,T,W,2009,1,0
2009346986,9,2,2,9,1683,,1,bird,CN,TH,LO,T,W,2008,12,0
2009346992,5,2,3,5,2892,,1,shell,PH,PH,LO,T,W,2009,1,0
2009346994,1,1,1,1,1300,,1,shell,CN,HK,LO,T,W,2008,1,0
2009347002,1,1,1,1,0,,1,bird,US,CN,LO,T,W,2008,12,0
2009347005,1,1,1,1,330,,1,shell,IN,IN,ME,T,W,2009,1,0
2009347010,1,1,1,1,1,,1,mammal,GB,GB,ME,P,W,2009,1,0
2009347021,1,1,1,1,1,,1,mammal,CA,CA,NY,H,W,2008,9,0
2009347022,1,1,1,1,1,,1,mammal,CA,CA,NY,H,W,2008,9,0
2009347035,1,1,1,1,1,,1,mammal,CA,CA,NY,H,W,2008,9,0
2009347051,1,1,1,1,1,,1,mammal,CA,CA,NY,H,W,2008,9,0
2009347055,1,1,1,1,1,,1,mammal,CA,CA,NY,H,W,2008,9,0
2009347056,1,1,1,1,1,,1,mammal,CA,CA,BN,H,W,2008,9,0
2009347062,1,1,1,1,1,,1,mammal,CA,CA,NY,H,W,2008,9,0
2009347070,1,1,1,1,1,,1,mammal,CA,CA,NY,H,W,2008,9,0
2009347076,1,1,1,1,1,,1,mammal,CA,CA,NY,H,W,2008,9,0
2009347087,1,1,1,1,1,,1,mammal,CA,CA,NY,H,W,2008,9,0
2009347119,2,2,2,2,39,,1,amphibian,US,CA,BN,T,W,2008,10,0
2009347159,1,1,1,1,114,,1,mammal,FI,JM,NY,T,R,2009,1,0
2009347169,2,2,2,2,3098,,1,crustacean,TH,TH,NY,T,C,2008,2,0
2009347178,4,3,1,3,1336,,1,crustacean,KE,KE,MI,T,W,2008,10,0
2009347182,1,1,1,1,2,,1,reptile,ZW,FR,NY,T,C,2009,1,0
2009347186,1,1,1,1,2,,1,reptile,ZW,FR,NY,T,C,2009,1,0
2009347196,25,3,2,24,3468,,1,coral,ID,ID,SF,T,W,2009,1,0
2009347211,2,1,1,2,4187,,1,mammal,CA,CA,CP,T,R,2009,1,0
2009347221,1,1,1,1,230,,1,mammal,MU,CA,CP,T,C,2009,1,0
2009347228,1,1,1,1,10767,,1,fish,MY,MY,NY,T,W,2008,2,0
2009347237,1,1,1,1,21394,,1,reptile,CN,BS,LA,T,W,2009,1,0
2009347247,16,1,1,12,502,,1,insect,TZ,TZ,NY,T,C,2008,2,0
2009347255,1,1,1,1,7767,,1,fish,TW,TW,LA,T,C,2009,1,0
2009347279,1,1,0,1,1,,1,fish,AU,AU,AN,S,W,2009,1,0
2009347289,1,1,1,1,1,,1,mammal,CA,CA,BL,H,W,2009,1,0
2009347307,2,1,1,2,2,,1,mammal,CA,CA,BL,H,W,2009,1,0
2009347308,1,1,0,1,70,,1,shell,CN,CN,AN,T,W,2009,1,0
2009347309,1,1,0,1,10,,1,shell,CN,CN,AN,T,W,2009,1,0
2009347311,1,1,1,1,656,,1,shell,CN,US,LA,T,C,2009,1,0
2009347314,1,1,0,1,6,,1,shell,CN,CN,AN,T,W,2009,1,0
2009347316,1,1,0,1,16,,1,shell,CN,HK,AN,T,W,2009,1,0
2009347331,3,3,3,3,15200,,1,amphibian,CN,CN,LA,T,W,2009,1,0
2009347341,1,1,0,1,342,,1,shell,CN,CN,AN,T,W,2009,1,1
2009347342,1,1,1,1,4,,1,bird,CN,CN,AN,T,W,2009,1,0
2009347343,1,1,1,1,1,,1,coral,CN,HK,AN,T,W,2009,1,0
2009347345,1,1,1,1,10,,1,bird,CN,HK,AN,T,W,2009,1,1
2009347354,1,1,1,1,418,,1,bird,ZA,MX,LA,T,C,2009,1,0
2009347477,1,1,1,1,627,,1,bird,ZA,ZA,DF,T,R,2009,1,0
2009347485,1,1,1,1,1,,1,reptile,DE,DE,LA,P,C,2008,5,0
2009347532,1,1,1,1,55,,1,shell,ID,IT,LA,T,W,2008,5,0
2009347542,1,1,1,1,13824,,1,shell,JP,HK,LA,T,W,2009,1,0
2009347561,1,1,1,1,164,,1,insect,CN,HK,LA,T,R,2008,5,0
2009347565,1,1,1,1,7794,,1,shell,CN,TH,LA,T,W,2009,1,0
2009347584,1,1,1,1,30,,1,bird,ID,ID,LA,T,W,2008,4,0
2009347589,1,1,1,1,18,,1,reptile,VN,IT,NY,T,C,2008,12,0
2009347590,1,1,1,1,54,,1,bird,ZA,ZA,LA,T,C,2008,4,0
2009347612,1,1,1,1,1,,1,shell,XX,FR,LA,T,W,2008,5,0
2009347673,2,1,1,1,15,,1,fish,KR,FR,NY,T,F,2009,1,0
2009347730,1,1,1,1,5916,,1,shell,CN,CN,LA,T,W,2008,3,0
2009347741,10,3,3,5,791,,1,reptile,MY,MY,MI,T,W,2009,1,0
2009347755,11,1,1,10,15,,1,mammal,ZA,ZA,HN,H,W,2008,12,0
2009347761,1,1,1,1,10,,1,mammal,US,AU,ME,T,W,2009,1,0
2009347768,1,1,1,1,3850,,1,shell,ID,HK,DF,T,W,2009,1,0
2009347775,3,1,2,3,13,,1,shell,NZ,NZ,LA,T,W,2009,1,0
2009347781,2,2,2,2,9947,,1,crustacean,IN,IN,LA,T,C,2009,1,0
2009347787,1,1,1,1,250,,1,shell,PH,PH,LA,T,W,2009,1,0
2009347802,2,1,1,1,77760,,1,shell,FR,FR,NW,T,W,2009,1,0
2009347807,1,1,1,1,8064,,1,shell,CN,CN,TP,T,W,2009,1,0
2009347817,5,1,1,3,222,,1,reptile,VE,CH,NW,T,W,2009,1,0
2009347818,16,1,1,15,21,,1,mammal,ZA,ZA,PT,H,W,2008,12,0
2009347830,5,1,1,5,5,,1,mammal,TZ,TZ,SF,H,W,2008,12,0
2009347836,3,2,2,3,8250,,1,crustacean,TH,TH,SF,T,W,2009,1,0
2009347861,33,4,3,23,8890,,1,coral,ID,ID,LA,T,W,2009,1,0
2009347886,1,1,1,1,221,,1,coral,CN,CN,LA,T,W,2009,1,0
2009347891,1,1,1,1,28,,1,shell,CN,TW,LO,T,W,2009,1,0
2009347906,1,1,1,1,1,,1,shell,CN,CN,LO,T,W,2008,1,0
2009347909,1,1,1,1,56,,1,shell,PH,CN,LO,T,F,2009,1,0
2009347913,1,1,1,1,3,,1,shell,ID,HK,LO,T,W,2009,1,0
2009347944,1,1,1,1,37,,1,shell,ID,HK,NY,T,W,2009,1,0
2009347954,3,3,2,3,480,,1,crustacean,LK,LK,LA,T,W,2009,1,0
2009347986,4,3,2,4,45802,,1,fish,LK,LK,LA,T,W,2009,1,0
2009347998,1,1,1,1,10,,1,mammal,US,PH,AN,T,W,2009,1,0
2009348012,1,1,1,1,3,,1,insect,AU,AU,AN,S,W,2009,1,0
2009348013,1,1,1,1,9,,1,mammal,TZ,HK,AN,T,W,2009,1,0
2009348017,1,1,0,1,70,,1,shell,CN,CN,AN,T,W,2009,1,0
2009348028,4,4,2,4,3757,,1,crustacean,PH,PH,LA,T,W,2009,1,0
2009348037,3,3,3,3,17757,,1,amphibian,SG,SG,LA,T,W,2009,1,0
2009348057,4,4,2,4,989,,1,crustacean,PH,PH,LA,T,W,2009,1,0
2009348068,4,4,2,4,870,,1,crustacean,PH,PH,LA,T,W,2009,1,0
2009348104,1,1,1,1,2,,1,insect,VE,DE,LA,P,W,2008,2,0
2009348106,3,1,1,1,9,,1,insect,CN,CN,LA,P,W,2008,2,0
2009348107,3,1,1,2,8,,1,insect,US,GB,LA,P,C,2008,2,0
2009348115,2,1,1,1,2,,1,mammal,CA,CA,MP,P,W,2008,3,0
2009348131,1,1,1,1,1,,1,reptile,CA,CA,MP,H,W,2008,4,0
2009348140,1,1,1,1,2109,,1,shell,IN,IN,NY,T,W,2008,12,0
2009348153,1,1,1,1,1,,1,mammal,CA,CA,MP,H,W,2008,4,0
2009348155,2,1,2,2,30800,,1,shell,CN,CN,LA,T,W,2008,4,0
2009348163,1,1,1,1,43715,,1,fish,CO,CO,MI,T,W,2009,1,0
2009348188,1,1,1,1,18,,1,shell,JP,JP,LA,T,C,2008,3,0
2009348194,1,1,1,1,65,,1,bird,ZA,ZA,LA,T,C,2008,3,0
2009348198,2,1,1,2,2,,1,mammal,CA,CA,MP,H,W,2008,2,0
2009348200,1,1,1,1,110,,1,mammal,CA,CA,MP,P,W,2008,2,0
2009348230,2,2,2,2,288,,1,echinoderms,PH,PH,LA,T,W,2008,3,0
2009348256,1,1,1,1,1,,1,mammal,CA,CA,MP,H,W,2008,3,0
2009348286,1,1,1,1,1,,1,mammal,CA,CA,MP,P,W,2008,3,0
2009348304,1,1,1,1,1,,1,mammal,CA,CA,MP,P,W,2008,3,0
2009348337,2,1,1,1,2,,1,mammal,CA,CA,MP,P,W,2008,2,0
2009348360,7,1,1,7,7,,1,bird,CA,CA,SW,T,R,2009,1,0
2009348378,4,1,1,2,56,,1,reptile,CO,CO,NY,T,C,2008,2,0
2009348394,5,1,1,5,5,,1,mammal,XX,XX,HN,H,W,2009,1,0
2009348395,1,1,1,1,8,,1,bird,NI,NI,HN,H,W,2009,1,0
2009348397,1,0,0,0,960,,1,,KR,KR,AT,T,W,2009,1,0
2009348403,1,1,1,1,8,,1,bird,NI,NI,HN,H,W,2009,1,0
2009348418,2,2,1,2,4243,,1,fish,PH,PH,NY,T,W,2008,2,0
2009348424,1,1,1,1,3456,,1,shell,CN,CN,LA,T,W,2008,4,0
2009348432,7,1,1,6,36,,1,mammal,CA,HK,LA,T,R,2008,4,0
2009348434,2,1,1,1,2,,1,mammal,CA,CA,MP,P,W,2008,2,0
2009348442,2,1,1,1,2,,1,mammal,CA,CA,MP,P,W,2008,2,0
2009348452,1,1,1,1,4891,,1,mammal,RU,RU,LA,T,W,2008,4,0
2009348454,1,1,1,1,2,,1,bird,ZA,FR,NY,T,C,2009,1,0
2009348511,1,1,1,1,18280,,1,fish,TH,TH,LA,T,C,2009,1,0
2009348518,2,1,1,1,4,,1,mammal,CA,CA,MP,P,W,2008,3,0
2009348520,1,1,0,1,2082,,1,shell,CN,CN,AN,T,W,2009,1,0
2009348523,3,3,2,3,926,,1,crustacean,ID,ID,MI,T,W,2009,1,0
2009348531,22,2,1,21,431,,1,coral,ID,ID,LA,T,W,2009,1,1
2009348542,2,2,1,2,1897,,1,fish,ID,ID,DF,T,W,2009,1,0
2009348557,1,1,0,1,41,,1,shell,ID,HK,AN,T,W,2009,1,0
2009348593,2,2,1,2,120,,1,bird,CN,CN,AN,T,W,2009,1,0
2009348595,1,1,1,1,22,,1,reptile,ID,ES,NY,T,W,2008,3,0
2009348606,1,1,1,1,1,,1,mammal,CA,CA,MP,H,W,2008,7,0
2009348615,1,1,1,1,1,,1,mammal,CA,CA,MP,H,W,2008,7,0
2009348620,1,1,1,1,426,,1,reptile,ID,ES,NY,T,W,2008,3,0
2009348622,1,1,1,1,205,,1,mammal,ZA,JP,DN,T,W,2009,1,0
2009348634,1,1,1,1,4580,,1,fish,BR,BR,NY,T,W,2008,3,0
2009348637,1,1,1,1,3,,1,mammal,US,HK,AN,T,W,2009,1,0
2009348643,20,4,2,5,1122,,1,other,AQ,AQ,LA,S,W,2008,2,0
2009348653,1,1,0,1,108,,1,shell,VN,VN,DF,T,W,2009,1,1
2009348659,2,1,1,1,2,,1,mammal,CA,CA,MP,P,W,2008,4,0
2009348667,1,1,1,1,44,,1,reptile,CO,CO,NY,T,C,2008,3,0
2009348676,1,0,0,0,5539,,1,,KR,KR,NW,T,W,2009,1,0
2009348687,2,1,1,2,35,,1,shell,ZZ,ZZ,LA,P,W,2008,3,0
2009348713,1,1,1,1,1,1023,0,mammal,CA,CA,PB,T,W,2007,10,0
2009348749,2,1,1,1,2,,1,mammal,CA,CA,MP,P,W,2008,2,0
2009348773,3,1,1,3,157,,1,mammal,CA,CA,NY,T,W,2009,1,0
2009348778,4,1,1,4,6,,1,reptile,US,FR,NY,T,W,2009,1,0
2009348788,4,1,1,3,6,,1,reptile,US,FR,NY,T,W,2009,1,0
2009348797,4,1,1,4,230,,1,fish,CD,DE,NY,S,W,2008,12,0
2009348810,1,1,1,1,20,,1,mammal,DK,HK,NY,T,C,2009,1,0
2009348812,4,1,1,4,4,,1,shell,PH,PH,SF,T,W,2009,1,0
2009348814,2,1,1,1,4,,1,mammal,CA,CA,MP,P,W,2008,2,0
2009348825,1,1,1,1,100,,1,mammal,CA,CA,MP,P,W,2008,1,0
2009348835,1,1,1,1,1,,1,mammal,CA,CA,HN,T,C,2009,1,0
2009348840,2,1,1,1,2,,1,mammal,CA,CA,MP,H,W,2008,2,0
2009348854,4,1,1,4,29,,1,mammal,FI,HK,LA,T,R,2008,3,0
2009348856,1,1,1,1,1,,1,mammal,TR,TR,NY,H,W,2009,1,0
2009348863,1,1,1,1,10241,,1,shell,ID,HK,CH,T,W,2009,1,0
2009348884,1,1,1,1,480,,1,shell,CN,KR,CH,T,W,2008,12,0
2009348894,1,1,1,1,1,0,0,mammal,CA,CA,MP,H,W,2007,6,0
2009348922,5,1,1,5,5,,1,mammal,ZA,ZA,CH,H,W,2009,1,0
2009348929,1,1,1,1,21349,,1,shell,CN,CN,BO,T,W,2009,1,0
2009348953,1,1,1,1,23,,1,reptile,US,CH,DF,T,W,2009,1,0
2009348974,1,1,1,1,9450,,1,shell,CN,HK,BO,T,W,2009,1,0
2009348989,5,1,1,5,6,,1,mammal,ZA,ZA,CH,H,W,2009,1,0
2009348996,3,1,1,3,4,,1,reptile,US,FR,NY,T,W,2009,1,0
2009349007,8,2,2,8,14,,1,mammal,ZA,ZA,CH,H,W,2009,1,0
2009349029,8,1,1,8,8,,1,mammal,ZA,ZA,CH,H,W,2008,12,0
2009349041,3,1,1,3,3220,,1,mammal,NL,NL,DF,T,C,2009,1,0
2009349047,1,1,1,1,8,,1,shell,VN,CH,NW,T,C,2009,1,0
2009349055,2,1,1,1,2,,1,mammal,CA,CA,SW,T,W,2009,1,0
2009349079,1,1,1,1,1,,1,mammal,KG,KG,CH,H,W,2008,11,0
2009349086,4,1,1,1,5,,1,reptile,VN,IT,NW,T,C,2009,1,0
2009349108,4,2,2,3,9,,1,mammal,XX,MX,EL,P,W,2008,12,1
2009349117,2,1,1,1,2,,1,mammal,CA,CA,SW,T,W,2009,1,0
2009349124,3,2,2,3,335,,1,mammal,NZ,IT,LA,T,C,2009,1,0
2009349130,1,1,1,1,1,,1,mammal,CA,CA,BL,H,W,2009,1,0
2009349162,1,1,1,1,121,,1,echinoderms,MX,MX,SY,T,W,2009,1,0
2009349173,1,1,1,1,120,,1,coral,MX,MX,LO,T,W,2009,1,0
2009349185,1,1,1,1,103,,1,shell,ID,HK,LO,T,W,2009,1,0
